2576,FAKE
1539,FAKE
5163,REAL
2615,FAKE
4270,FAKE
2841,REAL
1387,FAKE
5760,REAL
1605,REAL
1644,FAKE
1185,REAL
3132,FAKE
1174,REAL
4488,REAL
4241,FAKE
485,REAL
1077,FAKE
5293,REAL
1788,FAKE
3486,FAKE
1270,REAL
6091,REAL
4757,FAKE
5608,FAKE
947,REAL
4279,REAL
1805,REAL
2188,FAKE
2125,REAL
5942,REAL
2853,REAL
3320,FAKE
17,FAKE
2974,FAKE
930,FAKE
3611,REAL
2357,FAKE
5894,FAKE
2542,REAL
524,FAKE
1949,FAKE
816,FAKE
1414,FAKE
502,REAL
5916,FAKE
4503,FAKE
2333,FAKE
705,FAKE
2978,REAL
2513,FAKE
941,REAL
6240,FAKE
3807,FAKE
3054,REAL
438,FAKE
5638,REAL
3612,REAL
1983,REAL
1035,FAKE
3290,REAL
1151,FAKE
3370,FAKE
2437,REAL
3188,FAKE
5937,REAL
4765,REAL
3353,FAKE
1304,FAKE
2823,REAL
1111,REAL
44,REAL
4450,FAKE
3831,REAL
2574,REAL
2594,FAKE
5327,REAL
4567,FAKE
2229,REAL
3586,FAKE
4306,REAL
6298,REAL
2687,FAKE
1855,FAKE
5558,FAKE
5391,REAL
674,REAL
1055,REAL
5352,FAKE
3798,REAL
291,FAKE
5231,REAL
6160,REAL
4644,REAL
63,FAKE
4455,REAL
3781,FAKE
5501,REAL
3929,REAL
760,REAL
4091,REAL
3484,REAL
6184,FAKE
2361,FAKE
4784,REAL
2710,REAL
4892,REAL
6207,REAL
1852,FAKE
1233,FAKE
2119,FAKE
3871,FAKE
1374,REAL
5779,FAKE
4464,FAKE
747,FAKE
4881,FAKE
3533,FAKE
4604,REAL
422,FAKE
5946,REAL
464,REAL
4733,FAKE
5713,FAKE
2426,FAKE
6080,REAL
3956,REAL
2245,REAL
5952,REAL
4893,FAKE
5854,FAKE
5588,REAL
3201,FAKE
1633,FAKE
3875,FAKE
2851,FAKE
3898,REAL
6030,REAL
5406,FAKE
2836,FAKE
5404,FAKE
5339,FAKE
34,FAKE
1785,FAKE
6003,FAKE
3121,REAL
278,REAL
3587,REAL
5149,REAL
5761,FAKE
175,FAKE
1582,REAL
4214,FAKE
4572,REAL
1408,REAL
3068,REAL
179,FAKE
6179,FAKE
5856,FAKE
6105,FAKE
2053,REAL
3905,FAKE
905,REAL
2155,FAKE
401,REAL
3243,FAKE
565,REAL
5416,REAL
2935,FAKE
938,FAKE
3687,REAL
5620,FAKE
2450,FAKE
3395,REAL
2343,FAKE
5278,REAL
4491,FAKE
4337,REAL
3590,FAKE
1929,FAKE
4255,REAL
1208,FAKE
2277,REAL
4682,REAL
2606,REAL
4097,REAL
113,FAKE
2201,REAL
6215,FAKE
4242,FAKE
5933,REAL
2195,REAL
2704,FAKE
1319,FAKE
2981,FAKE
6104,REAL
969,REAL
6267,FAKE
1445,REAL
4394,REAL
2087,FAKE
5907,REAL
2745,FAKE
1437,FAKE
922,REAL
4486,FAKE
136,FAKE
584,FAKE
75,REAL
1311,FAKE
2524,FAKE
5830,FAKE
4487,REAL
989,FAKE
1468,FAKE
4142,FAKE
4566,REAL
3954,FAKE
5360,REAL
4010,FAKE
1267,FAKE
1416,REAL
2251,FAKE
4585,REAL
2795,FAKE
4398,REAL
4495,FAKE
3576,REAL
5978,REAL
1029,REAL
3911,FAKE
3880,REAL
3492,REAL
2324,REAL
4131,REAL
1271,FAKE
472,REAL
2857,FAKE
6124,FAKE
3868,REAL
2891,REAL
6120,REAL
978,FAKE
4195,REAL
3509,REAL
3545,FAKE
3041,FAKE
2376,REAL
1816,REAL
3385,FAKE
3959,REAL
6241,REAL
489,FAKE
344,REAL
1877,FAKE
4199,FAKE
2001,FAKE
512,REAL
5947,FAKE
1516,FAKE
2511,REAL
3840,FAKE
5474,REAL
1103,REAL
5194,REAL
3626,FAKE
3806,FAKE
1497,REAL
2397,FAKE
593,FAKE
3667,REAL
5234,REAL
794,FAKE
4360,FAKE
6166,FAKE
2139,FAKE
1848,FAKE
2152,FAKE
5634,REAL
4138,REAL
6314,FAKE
5652,FAKE
32,FAKE
3808,FAKE
6158,FAKE
3727,REAL
49,FAKE
5225,FAKE
3541,REAL
1128,REAL
506,FAKE
2528,REAL
4164,REAL
4997,FAKE
243,REAL
4813,FAKE
720,FAKE
1323,FAKE
324,FAKE
3996,REAL
3172,FAKE
1551,FAKE
1443,REAL
3601,REAL
4950,REAL
2886,FAKE
2764,REAL
322,FAKE
2444,REAL
1971,REAL
215,REAL
1969,REAL
3547,REAL
3183,REAL
1576,REAL
4656,FAKE
873,FAKE
117,FAKE
4713,FAKE
3993,FAKE
6076,REAL
3644,FAKE
1065,REAL
3176,REAL
161,REAL
592,FAKE
2811,REAL
6294,REAL
5813,REAL
4233,REAL
2941,REAL
296,REAL
4933,REAL
2679,REAL
1990,REAL
1572,REAL
2689,FAKE
375,REAL
1667,REAL
5523,FAKE
221,FAKE
6031,REAL
1457,FAKE
859,REAL
5951,REAL
3386,FAKE
1033,REAL
750,FAKE
1384,REAL
3613,FAKE
3192,FAKE
624,FAKE
1779,REAL
3588,REAL
4597,FAKE
3894,REAL
625,FAKE
