446,0
937,0
316,0
990,0
793,0
649,0
182,1
50,0
858,0
536,1
783,1
255,1
950,0
800,1
309,1
701,1
606,1
779,0
463,0
46,0
314,0
440,1
877,1
799,0
696,1
413,1
177,1
34,0
984,0
436,0
917,0
247,1
206,1
650,1
556,1
396,0
265,1
728,0
507,1
654,1
377,0
618,0
69,0
768,0
55,0
875,0
644,0
861,1
157,0
305,1
386,0
886,1
325,1
501,1
626,1
45,0
306,1
315,0
156,0
718,0
302,1
92,1
939,0
415,0
126,0
37,1
167,1
303,0
831,0
272,0
983,0
705,0
525,1
888,0
695,1
782,0
991,1
208,1
239,0
148,0
532,1
954,0
245,1
104,1
922,1
787,1
575,0
483,0
613,1
435,1
175,0
837,1
513,1
867,1
418,0
161,0
136,1
774,1
56,1
252,1
804,0
573,1
683,1
111,1
93,1
18,1
400,1
975,0
930,0
907,1
672,0
23,1
997,0
153,0
74,0
127,1
771,1
365,1
380,0
487,1
250,0
209,0
609,1
125,0
391,0
839,0
669,0
466,1
83,1
928,1
447,1
262,1
591,0
732,1
251,1
294,1
84,0
191,0
467,1
506,1
852,1
892,0
278,0
757,0
586,1
453,1
913,0
376,1
389,1
717,1
269,1
270,0
583,1
703,1
497,1
166,1
574,0
184,0
485,0
681,0
233,1
651,0
444,0
420,1
498,1
256,1
464,1
194,0
637,0
851,1
117,1
271,1
368,1
648,0
959,0
300,1
369,1
815,1
677,0
225,1
179,0
670,0
30,0
691,0
739,0
988,1
164,0
356,1
346,1
135,0
457,1
3,0
622,0
168,1
122,1
89,0
518,0
145,0
841,1
656,1
547,0
500,0
840,0
870,0
658,0
577,1
462,1
713,1
964,1
333,1
144,0
992,0
570,0
521,0
657,0
165,0
374,0
347,1
235,1
826,0
121,1
866,1
338,1
332,1
216,0
910,0
70,1
994,1
388,1
763,0
557,0
40,0
936,1
602,1
830,0
146,0
971,0
149,1
571,0
738,0
0,0
986,1
679,0
829,0
564,1
4,1
643,0
100,0
496,0
808,1
