575,okay so i m not a big video game buff but was the game house of the dead really famous enough to make a movie from sure they went as far as to actually put in quick video game clips throughout the movie as though justifying any particular scene of violence but there are dozens and dozens of games that look exactly the same with the hand in the bottom on the screen supposedly your own holding whatever weapon and goo ing all kinds of aliens or walking dead or snipers or whatever the case may be it s an interesting premise in house of the dead with a lot of college kids loaded college kids as it were kids who are able to pay some fisherman something like 1 500 just for a ride after they miss their boat trying to get out to this island for what is supposed to be the rave of the year the first thing that comes to mind about house of the dead after watching it is that it has become increasingly clear that modern horror movies have become nothing more than an exercise in coming up with creative ways to get a lot of scantily clad teenagers into exactly the same situations at least in this case the fact that they were on their way to a rave excuses the way the girls are dressed they look badly out of place running around the woods in cute little halter tops but at least they thought they were dressed for the occasion clint howard tellingly the most interesting character in the film by far delivers an absolutely awful performance the greatness of which overshadows every other actor in the movie i can t stand it when well known actors change their accents in movies it is so rarely effective and howard here shows that it is equally flat to have an well known actor pretend that he s this hardened fisherman with a raspy voice from years of breathing salty air he didn t even rasp well it sounded like he was eating a cinnamon roll before shooting and accidentally inhaled some powdered sugar or something real tough there clint i expected more from him but then again he did agree to a part in this mess once we get to the island the movie temporarily turns into any one of the friday the 13th movies that took place at camp crystal lake lots of teenagers played by actors who were way too old for their parts getting naked and then killed the nudity was impressive i guess but let s consider something for a minute these kids pay almost two grand to get out to this island to go to the rave of the year find no one and say well who wants a beer even the guy who pulled that stack of hundreds out of his wallet to get them all over there didn t think anything of it that they found a full bar and not a single solitary person in sight here you have the input from director uwe boll there s alcohol they won t notice that the party they came for consists of no one but themselves so not only do they start drinking not minding the fact that the whole party seems to have vacated the island but when one of the girls goes off into the dark woods to find out where everyone is dragging one other girl and one of the guys reluctantly along the guy and the girl who stay behind to get smashed decide that it would be a great idea to strip down for a quickie now that they re alone it s like they expected to find the island empty and now that they rest of the people that they came over with were gone for a little while they would have some privacy since there s no one else around brilliant now for the things that everyone hated judging by the reviews that i ve read about the movie yes intersplicing shots from the video game into the movie mostly in order to show that yes the movie was being faithful to directly copying the video game sure it was a stupid idea i can t imagine who thought up that little nugget but worse than that is the matrix style bullet time scenes that were thrown in over and over and over and over after the first time at which point i found it pretentious and cheesy for a movie like this to have a shot like that as though it was something original it is noticeable more for the technique of the shot itself rather than any dramatic meaning or creation of any kind of tension for the film one of the things that makes a zombie film scary and gets you on the edge of your seat is to have them slowly but relentlessly coming after the living humans who are much faster but getting tired running out of places to run and with a terrifying shortage of things with which to fight the zombies off with the first two are done right in the movie the kids are terrified and don t have a lot of places to run since they re on an island but since they caught a ride over with a smuggler they find themselves heavily armed and i mean that very strongly i mean these people have everything from machine guns to hand grenades which removes most of the tension of the impending walking dead then you have what i call the techno slasher scene since the rave never happened and i guess since uwe boll thought people were going to be disappointed at not hearing any techno music in the movie there s one scene right in the middle where all the humans are fighting off the living dead and amazingly enough it turns into something of a music video there s techno music blasting as the shots are edited together faster and faster until it s nothing but a blur of gory shot mostly only about 5 frames long which is about 1 6 of a second flashing across the screen in time with the speed techno music clever i guess but it has no place in a horror movie because it completely removes any sense of scariness or tension of even the gross out effect because you can t see any one thing for long enough to react to it you re just watching these shots fly across the screen and wondering what the hell the director was thinking when he decided that it would be a good idea to put something like this in the movie i ve seen a lot of people compare this movie to resident evil mostly claiming that it copies the premise of it and they re exactly right i appreciate that at least here as was not the case in resident evil it wasn t some man made virus that turned people into walking dead that were able to infect other people changing them the way vampires turn others into vampires 28 days later was also clearly an inspiration for this movie it s just too bad that house of the dead didn t do a single original thing except for the somewhat moronic idea of putting in quick shots of the video game on which it is based just in case you forget i really think that this should have been a much better movie while obviously i can t say that i know much about the game it s based on just the title and the movie poster deserve a much better movie but unfortunately i think that s more often the case than not with horror movies it s really kind of sad when a movie comes out that is so obviously advertised as a no holds barred horror film and the scariest thing in the entire movie is the closing shot which suggests the possibility of a sequel 
964, and if you re very very good it will resemble moon over parador this film had a slightly silly story but it was a fantasy after all and the casting and the acting was spot on dreyfuss was perfect as the actor impostor full of all the little neuroses and vanities you imagine actors to have you get a glimpse of what actors are like behind the scenes this was one of dreyfuss s best roles just like his character has his best role impersonating the dead dictator and the parting scene like something out of casablanca indeed raul julia was superb as the paradorian chief of secret police he gets some really funny lines some of which are homages to other films like round up the usual suspects and sonia braga was excellent as the girl friend in addition to being a really hot number you should get an oscar for tonight let us not forget johnny winters as the cia agent and the several guest stars playing themselves sammy davis jr ike pappas dick cavett all perfectly done all in all a memorable romp under the paradorian moon r 
446,the more i analyze this film the worse it becomes first of all why a motivational speaker that part was just stupid i mean why would a megalomaniac trying to control the world rely on a motivational speaker is alexander stone really that disorganized first he can t decide what he wants to do to control the world so he looks to the bible for ideas many of these ideas i might add really have no reliability for example the part of the the houses of ishmael and isaac shall scream out in terror could have already happened it could have been have been the synagogues burned during krystalnacht and the mosques could very well have been the mosques blown up in baghdad or something and gillen lane s family they had no part except to provide a family values platfrom and dab their eyes with water i might add that since casper van dien gillen lane is only in his twenties or that s the impression that i had and has a ten year child he had his child during high school yeah there goes tbn s family values also why did this film have to be so damn propaganda like i ll repeat what an earlier reviewer said the indiana jones flicks use christian mythology as a plot dvice and manipulate it well so that we are intoxicated this film doesn t do that the beginnig starts off well with michael ironsides playing a priest who murders a scholar off some sort and steals the dead guy s omega code then when confronted by two men who he is obviously afraid of the two prophets tell him tell your master that we are here dominic ironsides replies he already knows and points to a small surveillance camera that part sent chills up my spine had only it gone on like that one scene i would have loved this film i ll give michael york credit he does a fine job of acting out his character as does michael ironsides but the good guys are horrible i ve already went on about lane s family now that i m over the acting i ll get on to plot this is obviously a baptist film since our beloved pope of the vatican is portrayed as an oaf the world domination plot i liked and found plausible and subtle as were the action sequences were also thrilling and well done also another diatribe against the vatican their leaders are seen as dogmatically minded since gillen explains to the pope that it s not the end of the world but the beginning of a new one also the vatican or israelis says their going to secede from the world union aince they used the omega code to control the world whoever it was they wouldn t just secede they d send over commandoes and kill them this is the equivalent of america knowing about the kgb going to kill the president and simply saying we re not going to talk to you any more come on i did enjoy the scenes where we see bombers headed towards israel and see them again on the monitor mediocre in short 
54,good animation nice character design and a light hearted story make suzumiya haruhi no yuutsu enjoyable to watch after my first viewing i thought that this anime was pretty good but but was much better on for a second watch this is because it is done out of chronological order and once you re watch it in correct order you notice connections you didn t see before or it may be that you see a second meaning to some events you didn t notice before you may want to read the original novels not manga by tanigawa nagaru before after seeing this the anime is very good at visualizing every detail in the stories it shows however there are some short stories from the book that are not animated but are referenced to bamboo w wishes attached shown in episode 14 overall this anime is actually very good once after brief analyzation of the plot reading the book improves upon it as well it is a nice break from the shounen jump anime that seem to be taking over 
33,as with all environmentally aware films from the 1970s soylent green has a rather cheesy view of what ecological meltdown is overpopulation means there s too many people to feed i was under the impression that famines were caused by either war or failed economic policies stalin s policy in the soviet union in the 1930s left millions dead because of famine and to this day the greatest man made tragedy was mao s rural policy in china which led over 30 million starvation deaths in the 1950s and let s not forget the great famines in the horn of africa in the 1980s and 90s which were to do with conflicts not overpopulation you might like to also consider that two of the most heavily populated areas on earth hong kong and macau have never suffered a famine in modern times likewise the expansion of shanty towns around cities as seen here isn t strictly down to overpopulation it s down to economic factors where people flock to cities to find better paid work than in the countryside it s a symptom of industrial progress not of too many births so the image of the streets of new york city being too congested to walk through and of having people sleep in stairwells is somewhat laughablebut don t be fooled into thinking soylent green is a pile of corny tree hugging crap because i consider this to be the best ecological film of the70s it plays on the contempary audience s knowledge of the world where sol and thorn are beside themselves with joy at finding fruit brandy and fresh meat thorn gasps in amazement at having ice in his whisky puffs on a cigarette and delivers the classic line if i could afford it i d smoke two maybe three of these a day but it s the visage of the euthanasia chamber that s memorable as thorn gazes at the images of wild animals flowers running water and snow covered mountains a world thorn s generation has never known this is a very haunting scene which makes soylent green a very memorable film combined with the fact it features the final screen appearance of edward g robinson as the wise old jew sol roth
683,i have seen this movie twice now on cable the first time i saw it it caught me by suprise the skaters i was seeing were the guys we followed in the pages of skateboarder magazine back in the late 70 s these were the guys we copied and tried to become while skating i am glad that a film was finally made that gives an accurate account of how it all came to be i am almost 40 years old now and i guess a pretty uptight kind of guy with all of life s problems however this film did a great job of taking me back back to the vacant pools the backyard halfpipes and the road trips to cherry hill nj i suspect that in order to really understand this movie and appreciate it you had to live it otherwise it probably won t have the impact on you as it did me but for those of you and you know who you are who did live it you know exactly what i am talking about in any event i don t care who you are if you get a chance to see this movie do it i give thanks to the z boys of dogtown for the memories of my youth and thanks to stacy for making this movie job well done 
685,when i first saw this show i was 9 and it caught my attention right away when stewie was trying to call lois on the phone in the hotel i laughed and kept on watching when the episode was finished i wrote down the name of the cartoon and watched it regularly this separates itself from the simpsons and other shows on say cartoon network because the jokes are more mature not too much but it s tv 14 for a reason the quick film cuts after each punch line and cute funny movements and behavior of the characters make it special talented seth macfarlene is the creator and the voice of quite a lot of characters in the show a good theme song and a crazy family that there s always something funny makes this my favorite cartoon along sealab 2021 and aqua teen hunger force check it out it s funny stuff 
95,this movie is excellent not because it does anything special or new but because it is consistently great in all of its parts no part stands out as being ground breaking or stellar but all parts are far above mediocre and that makes to me an excellent movie i own several copies of this movie and may acquire it on collectors dvd or blu ray someday holding off right now due to high blu ray prices and of course the face that i don t have a blu ray player but that s beside the point of this review it stars off sort of ordinary but quickly turns into a drama filled with tension some action strongly portrayed characters and a well though out plot which keeps you interested until the very end wait no it does not start out ordinary it starts out sort of like what a qun tar movie wishes it could be with an awesome scene where an attempt to buy coffee and a donuts goes very very wrong by the end of the movie nothing was as it seemed and a few people are dead and a few people are very rich i won t tell you who watch and enjoy overall rating 10 10 a excellent 
625,so i turned on the tv today at 1 00 pm on a sunday expecting to see crap and infomercials and this great movie was just starting didn t know what it was but drew me in almost immediately the movie was excellent there were a couple of things that didn t make sense for one i don t get why the dead guy was talking about doing stuff to get yourself out of your bad situation but then jimmy doesn t really do anything except the basic stuff to survive that anyone would do in his situation in other words it wasn t his initiative that got him out of his bad situation it was just luck second i don t get the thing about the girl killing the the gangsters at the end because the whole thing was partly casued by the thief people stealing panda s money and then the other thief kills panda at the end so they steal his money twice and kill him how is that good 
407,yes i know that this movie is meant as a comedy and the humor is over the top but the theme about people getting less intelligent in future time might not be so far fetched i cannot say that it will happen but if we don t take proper care of our educational system than this could be a possibility i have noticed that some schools aren t teaching facts anymore like history geography basic stuff the focus is more on learning practical abilities the theory behind most subjects may be boring but is essential in understanding how things work in the movie there is this ridiculous example of people growing crops with gatorade in stead of water well we can laugh about it but if you never been taught that water contains minerals necessary for plants to grow so how would you know to me this is a scary notion so now you understand why this subject isn t funny anymore it could be that mike judge is making fun but at the same time is warning people for a real disaster if education doesn t improve fast am i taking this movie too seriously yes of course to each his own fun i loved mike judge s work beavis and butthead and office space in these he was able to be critical and funny at the same time in idiocracy i missed this most of the events are too absurd and as i said earlier very scary i do think if you are in the mood you will like this movie 
