105,347
68,313
479,346
399,340
434,281
258,403
827,335
884,302
304,349
811,384
938,362
924,353
526,378
20,304
905,345
380,346
420,375
285,297
71,349
49,324
179,330
506,344
929,326
116,362
293,353
76,410
48,393
503,323
263,364
808,374
863,334
748,378
64,380
798,396
52,331
440,320
124,357
650,378
409,374
752,397
952,382
477,293
118,445
12,397
157,389
337,334
127,391
46,323
235,383
538,396
241,421
590,387
358,323
959,388
848,427
792,377
325,345
899,353
809,378
350,327
363,337
17,377
186,410
402,343
338,364
206,375
963,355
345,365
313,363
242,384
913,355
170,399
187,337
934,300
133,339
301,364
731,395
670,377
318,320
78,379
521,319
346,332
198,380
865,340
548,308
915,378
588,352
447,316
21,348
724,330
718,358
250,382
243,388
571,308
35,341
81,320
159,344
333,371
837,355
474,363
671,340
109,372
661,328
379,374
625,372
603,340
92,320
451,347
652,378
822,375
855,381
390,342
577,396
985,343
422,379
211,385
171,368
165,398
238,302
188,366
685,287
803,365
344,365
741,376
453,347
646,362
830,316
155,377
487,330
597,343
988,419
125,330
66,340
908,325
511,331
224,386
268,394
161,376
813,431
618,370
676,360
178,341
950,306
415,285
100,392
733,381
689,356
229,370
334,382
627,330
702,396
878,381
482,337
919,341
220,388
391,367
912,384
427,345
309,367
775,337
885,427
15,387
493,352
245,378
898,377
6,452
613,344
533,401
397,362
721,347
858,364
691,319
104,294
303,381
549,350
729,382
208,362
302,366
51,345
90,363
354,403
632,389
460,400
22,358
374,355
546,399
439,372
218,392
737,371
505,327
605,355
801,437
948,380
683,364
205,424
647,376
190,361
361,434
664,357
375,302
631,361
185,334
732,361
404,357
194,325
564,326
401,295
530,371
656,359
441,389
132,376
233,450
173,322
428,388
567,363
967,353
758,368
626,402
96,331
781,374
499,342
74,370
89,325
609,344
0,369
392,336
476,337
799,364
519,358
107,356
708,368
634,360
223,389
327,393
102,371
704,415
475,330
213,336
135,373
246,340
970,372
891,331
619,352
815,404
365,391
812,423
26,374
642,364
417,329
907,313
921,305
3,359
134,368
355,343
877,351
768,300
836,414
561,361
892,351
225,457
820,340
369,389
681,347
339,317
419,355
829,362
951,389
454,310
63,343
759,304
360,324
237,353
112,373
640,322
532,376
126,367
259,299
742,321
761,439
137,357
7,332
502,355
831,355
762,387
851,388
407,404
692,330
353,364
153,400
566,411
542,362
343,348
887,380
997,423
825,426
56,320
400,350
572,316
473,332
468,390
651,385
669,361
504,350
900,362
649,389
931,390
300,264
674,376
665,331
570,364
163,401
336,388
59,342
821,403
933,351
490,312
787,396
449,336
703,316
437,346
563,307
720,355
890,377
219,285
678,327
586,331
282,351
348,385
686,377
4,356
995,357
463,319
776,404
682,450
879,336
517,369
573,365
793,351
893,371
534,384
903,335
276,400
284,388
470,357
426,300
281,389
120,315
593,323
981,362
13,420
655,379
455,355
584,382
955,310
160,387
977,436
973,373
715,342
744,357
195,342
191,348
628,358
536,397
880,345
164,362
106,380
16,341
575,375
925,382
712,346
540,400
329,309
480,395
498,372
968,340
405,324
743,405
93,303
433,341
83,325
843,351
914,360
657,373
414,368
662,302
978,372
771,410
728,338
911,378
807,345
322,313
556,344
357,374
69,370
514,393
509,339
340,327
221,352
928,360
146,361
289,351
29,340
114,356
508,370
810,384
972,425
176,378
168,397
347,360
376,339
764,377
871,359
889,370
772,358
189,317
136,371
446,394
839,381
254,297
881,363
290,375
941,362
954,401
232,331
645,345
33,343
88,304
44,359
341,341
61,321
953,408
199,362
429,331
747,416
394,420
730,375
297,340
73,328
393,375
547,337
579,333
541,395
854,330
833,390
840,394
663,447
217,323
539,376
828,361
623,361
668,321
824,384
421,383
694,295
138,450
212,309
616,324
842,364
838,363
866,404
727,394
965,395
701,318
726,376
917,383
716,309
234,391
67,381
24,389
381,470
216,389
735,354
129,391
349,337
111,370
166,366
207,381
438,316
552,356
274,371
974,332
591,329
800,431
937,439
525,350
287,389
469,356
326,338
121,322
994,267
507,304
228,342
673,344
595,369
445,359
117,351
464,323
25,320
110,344
149,317
152,334
528,335
696,373
621,364
461,346
598,368
139,357
749,386
260,332
961,385
323,358
897,433
248,389
450,333
410,395
607,340
19,335
328,346
296,359
269,376
226,368
94,291
515,373
841,432
637,375
280,336
286,308
589,401
930,424
444,344
184,316
371,355
872,278
976,478
275,347
806,328
935,354
182,319
32,311
80,355
307,381
770,347
11,327
43,374
86,317
778,408
36,325
980,382
58,350
41,365
782,346
411,310
562,391
209,347
148,390
739,419
594,384
123,357
734,369
574,388
98,320
377,354
130,341
699,297
23,355
869,375
555,336
370,385
512,376
383,343
201,350
368,330
554,361
610,329
387,315
861,364
816,342
292,355
690,394
256,362
606,428
197,326
95,362
962,377
943,351
169,336
581,357
305,419
560,366
853,392
373,425
719,353
791,458
227,302
660,350
143,377
846,342
180,315
868,412
131,349
949,315
47,363
774,378
324,353
203,351
84,333
633,354
565,324
611,352
398,355
896,320
91,366
82,357
430,365
779,336
119,385
870,345
291,300
57,341
321,321
257,365
888,357
947,350
442,325
42,351
617,389
388,365
335,368
273,351
756,362
488,393
550,363
901,363
53,385
932,386
936,407
128,324
802,397
28,337
183,308
882,343
459,374
510,301
675,339
151,395
244,334
714,364
543,326
544,348
639,408
697,324
265,373
288,383
423,351
910,400
147,344
659,380
797,385
966,338
177,341
99,386
850,338
448,396
431,354
847,361
709,312
755,383
115,367
916,357
777,343
72,343
845,349
537,355
677,333
849,346
983,340
174,335
87,349
551,362
486,354
705,350
314,371
396,335
600,408
472,466
70,327
599,364
804,357
754,338
277,357
723,426
9,325
359,330
707,340
763,392
835,380
192,379
629,394
559,344
684,339
