142,positive
245,positive
89,positive
170,negative
21,negative
204,positive
346,negative
304,negative
49,positive
286,negative
388,positive
92,negative
228,positive
216,positive
217,positive
289,negative
382,negative
22,negative
386,negative
200,negative
391,negative
158,negative
141,positive
342,positive
66,negative
224,negative
212,positive
12,negative
101,positive
306,positive
340,positive
319,negative
17,positive
153,positive
175,negative
30,negative
114,negative
312,negative
103,positive
357,positive
229,negative
168,negative
116,negative
387,positive
120,negative
173,negative
112,positive
294,negative
136,positive
269,negative
126,negative
155,positive
293,negative
275,positive
133,negative
33,negative
370,negative
34,negative
199,negative
97,negative
85,positive
247,negative
181,negative
283,negative
383,negative
215,negative
356,positive
108,negative
46,negative
375,positive
250,negative
281,positive
73,negative
137,negative
373,negative
252,positive
196,negative
29,negative
282,negative
351,negative
51,positive
329,negative
344,negative
27,negative
2,positive
318,negative
156,negative
198,negative
368,positive
206,positive
138,negative
220,positive
239,negative
268,negative
272,negative
223,negative
35,negative
259,negative
249,negative
24,negative
261,negative
44,positive
225,positive
129,negative
93,positive
111,negative
166,negative
271,negative
325,positive
40,negative
18,negative
278,negative
79,negative
233,negative
235,negative
71,negative
13,negative
331,positive
213,negative
377,negative
330,positive
160,negative
104,positive
161,positive
83,negative
189,negative
389,negative
118,negative
238,negative
188,positive
208,negative
367,positive
110,negative
149,negative
157,negative
152,positive
16,negative
263,positive
75,negative
109,negative
320,negative
205,negative
334,negative
139,negative
237,negative
385,positive
4,positive
96,positive
14,positive
61,positive
236,negative
67,negative
313,negative
248,positive
194,negative
154,negative
365,negative
302,positive
19,positive
226,negative
300,negative
3,positive
309,positive
125,negative
77,positive
184,positive
295,positive
371,positive
384,negative
182,negative
348,negative
80,positive
258,positive
11,positive
297,negative
86,positive
266,negative
36,negative
374,positive
58,negative
41,negative
270,negative
50,positive
209,negative
311,negative
310,positive
324,negative
123,negative
222,negative
62,positive
296,negative
130,negative
187,negative
23,positive
43,negative
0,negative
201,negative
332,positive
98,negative
379,positive
178,positive
256,negative
94,positive
361,negative
95,positive
343,negative
169,positive
69,negative
305,negative
48,negative
207,negative
279,negative
227,negative
148,negative
143,negative
180,negative
131,negative
349,negative
390,negative
262,negative
203,negative
84,negative
121,negative
369,negative
358,positive
91,positive
82,positive
267,negative
119,negative
291,negative
57,positive
321,negative
257,negative
347,negative
42,negative
105,negative
273,negative
345,negative
38,negative
53,positive
339,negative
128,negative
290,negative
28,negative
183,positive
163,positive
151,negative
244,negative
202,negative
31,positive
32,negative
127,negative
185,negative
364,negative
288,positive
354,positive
147,positive
285,negative
362,negative
177,negative
99,positive
338,negative
335,negative
197,positive
243,negative
115,positive
265,negative
72,positive
333,negative
25,positive
165,negative
337,positive
376,negative
174,negative
378,negative
39,negative
193,negative
314,negative
88,positive
70,negative
87,negative
292,negative
242,positive
277,positive
211,positive
9,negative
359,negative
195,negative
251,negative
323,negative
192,negative
117,positive
47,negative
172,negative
