0,negative
1,positive
2,positive
3,positive
4,positive
5,positive
6,positive
7,negative
8,positive
9,negative
10,positive
11,positive
12,negative
13,negative
14,positive
15,negative
16,negative
17,positive
18,negative
19,positive
20,negative
21,negative
22,negative
23,positive
24,negative
25,positive
26,negative
27,negative
28,negative
29,negative
30,negative
31,positive
32,negative
33,negative
34,negative
35,negative
36,negative
37,positive
38,negative
39,negative
40,negative
41,negative
42,negative
43,negative
44,positive
45,negative
46,negative
47,negative
48,negative
49,positive
50,positive
51,positive
52,negative
53,positive
54,negative
55,positive
56,negative
57,positive
58,negative
59,negative
60,positive
61,positive
62,positive
63,negative
64,negative
65,negative
66,negative
67,negative
68,negative
69,negative
70,negative
71,negative
72,positive
73,negative
74,negative
75,negative
76,negative
77,positive
78,negative
79,negative
80,positive
81,negative
82,positive
83,negative
84,negative
85,positive
86,positive
87,negative
88,positive
89,positive
90,positive
91,positive
92,negative
93,positive
94,positive
95,positive
96,positive
97,negative
98,negative
99,positive
100,negative
101,positive
102,positive
103,positive
104,positive
105,negative
106,positive
107,negative
108,negative
109,negative
110,negative
111,negative
112,positive
113,negative
114,negative
115,positive
116,negative
117,positive
118,negative
119,negative
120,negative
121,negative
122,positive
123,negative
124,positive
125,negative
126,negative
127,negative
128,negative
129,negative
130,negative
131,negative
132,negative
133,negative
134,negative
135,negative
136,positive
137,negative
138,negative
139,negative
140,positive
141,positive
142,positive
143,negative
144,positive
145,negative
146,positive
147,positive
148,negative
149,negative
150,positive
151,negative
152,positive
153,positive
154,negative
155,positive
156,negative
157,negative
158,negative
159,negative
160,negative
161,positive
162,negative
163,positive
164,positive
165,negative
166,negative
167,negative
168,negative
169,positive
170,negative
171,negative
172,negative
173,negative
174,negative
175,negative
176,positive
177,negative
178,positive
179,positive
180,negative
181,negative
182,negative
183,positive
184,positive
185,negative
186,negative
187,negative
188,positive
189,negative
190,negative
191,negative
192,negative
193,negative
194,negative
195,negative
196,negative
197,positive
198,negative
199,negative
200,negative
201,negative
202,negative
203,negative
204,positive
205,negative
206,positive
207,negative
208,negative
209,negative
210,positive
211,positive
212,positive
213,negative
214,negative
215,negative
216,positive
217,positive
218,positive
219,negative
220,positive
221,negative
222,negative
223,negative
224,negative
225,positive
226,negative
227,negative
228,positive
229,negative
230,negative
231,negative
232,negative
233,negative
234,positive
235,negative
236,negative
237,negative
238,negative
239,negative
240,negative
241,negative
242,positive
243,negative
244,negative
245,positive
246,negative
247,negative
248,positive
249,negative
250,negative
251,negative
252,positive
253,negative
254,positive
255,negative
256,negative
257,negative
258,positive
259,negative
260,negative
261,negative
262,negative
263,positive
264,positive
265,negative
266,negative
267,negative
268,negative
269,negative
270,negative
271,negative
272,negative
273,negative
274,negative
275,positive
276,positive
277,positive
278,negative
279,negative
280,positive
281,positive
282,negative
283,negative
284,negative
285,negative
286,negative
287,negative
288,positive
289,negative
290,negative
291,negative
292,negative
293,negative
294,negative
295,positive
296,negative
297,negative
298,negative
299,negative
300,negative
301,positive
302,positive
303,negative
304,negative
305,negative
306,positive
307,negative
308,negative
309,positive
310,positive
311,negative
312,negative
313,negative
314,negative
315,positive
316,positive
317,positive
318,negative
319,negative
320,negative
321,negative
322,negative
323,negative
324,negative
325,positive
326,negative
327,negative
328,negative
329,negative
330,positive
331,positive
332,positive
333,negative
334,negative
335,negative
336,negative
337,positive
338,negative
339,negative
340,positive
341,positive
342,positive
343,negative
344,negative
345,negative
346,negative
347,negative
348,negative
349,negative
350,negative
351,negative
352,negative
353,negative
354,positive
355,negative
356,positive
357,positive
358,positive
359,negative
360,negative
361,negative
362,negative
363,positive
364,negative
365,negative
366,negative
367,positive
368,positive
369,negative
370,negative
371,positive
372,negative
373,negative
374,positive
375,positive
376,negative
377,negative
378,negative
379,positive
380,negative
381,negative
382,negative
383,negative
384,negative
385,positive
386,negative
387,positive
388,positive
389,negative
390,negative
391,negative
