404,False
522,False
749,False
426,True
41,False
495,False
108,False
344,False
56,False
259,False
479,False
625,False
227,False
212,False
593,False
332,False
24,False
780,False
351,False
356,False
51,False
331,False
733,False
629,False
501,False
334,False
285,False
18,False
584,False
748,False
83,False
61,False
462,False
291,False
447,False
182,False
549,True
500,False
223,False
424,True
467,False
319,False
328,False
443,False
493,False
176,False
676,False
363,False
163,True
248,False
518,False
710,True
74,False
643,False
405,False
104,False
114,False
300,False
92,False
411,False
89,False
528,False
734,False
743,False
575,False
497,False
494,False
11,False
433,False
43,False
42,False
167,False
703,True
613,False
412,False
178,False
530,False
539,True
177,False
665,False
766,False
257,False
765,False
543,True
15,False
3,False
335,False
256,False
580,False
445,False
338,False
478,False
417,True
638,False
714,False
324,False
457,False
9,False
249,False
22,False
221,False
547,False
690,False
784,False
626,False
340,False
671,False
203,False
237,False
93,False
531,False
362,False
544,True
284,False
184,False
649,False
396,False
153,False
75,False
453,False
695,False
277,False
68,False
514,False
188,False
271,False
236,False
88,False
762,False
117,False
125,False
660,False
289,False
238,False
0,False
791,False
602,False
794,True
465,False
278,False
624,False
116,False
228,False
756,False
420,True
434,False
274,False
318,False
551,True
144,False
648,False
735,False
726,False
585,False
369,False
268,False
567,False
307,False
310,False
451,False
46,False
349,False
371,False
523,False
261,False
195,False
799,True
672,False
107,False
59,False
599,False
439,False
100,False
477,False
718,False
583,False
737,False
179,False
304,False
429,True
507,False
770,False
149,False
124,False
634,False
697,False
185,False
541,True
50,False
487,False
789,False
485,False
321,False
353,False
739,False
142,False
370,False
141,False
399,False
263,True
320,False
19,False
172,False
653,False
312,False
390,False
745,False
12,False
407,False
408,False
305,False
354,False
25,False
597,False
169,False
38,False
175,False
245,False
298,False
668,False
416,True
548,False
272,False
611,False
154,False
126,False
449,False
571,False
341,False
430,True
287,False
113,False
499,False
173,False
359,False
482,False
57,False
552,True
222,False
280,False
17,False
127,False
322,False
255,False
538,True
470,False
598,False
468,False
768,False
190,False
115,False
516,False
709,True
535,False
94,False
180,False
301,False
616,False
581,False
590,False
731,False
558,False
708,True
542,True
5,False
785,False
45,False
725,False
157,True
605,False
171,False
16,False
511,False
48,False
774,False
757,False
480,False
283,False
536,False
225,False
26,False
630,False
437,False
364,False
229,False
37,False
779,False
374,False
469,False
771,False
682,False
694,False
194,False
684,False
693,False
503,False
773,False
669,False
772,False
162,True
751,False
152,False
557,False
572,False
675,False
111,False
226,False
792,True
103,False
421,True
419,True
119,False
53,False
151,False
403,False
753,False
207,False
677,False
618,False
8,False
651,False
36,False
452,False
253,False
303,False
606,False
579,False
587,False
262,True
297,False
414,True
150,False
636,False
712,True
550,True
488,False
147,False
146,False
588,False
742,False
601,False
348,False
463,False
325,False
186,False
123,False
683,False
143,False
763,False
197,False
279,False
293,False
400,False
122,False
183,False
202,False
438,False
246,False
415,True
711,True
129,False
402,False
632,False
623,False
727,False
219,False
729,False
609,False
732,False
617,False
386,False
775,False
509,False
267,False
781,False
441,False
496,False
112,False
232,False
698,False
607,False
373,False
233,False
633,False
317,False
410,False
717,False
358,False
258,False
627,False
282,False
376,False
384,False
224,False
759,False
657,False
472,False
347,False
505,False
639,False
788,False
740,False
722,False
619,False
685,False
645,False
678,False
556,False
577,False
85,False
242,False
159,False
524,False
35,False
540,True
170,False
654,False
687,False
679,False
752,False
95,False
563,False
240,False
574,False
460,False
553,True
704,True
206,False
392,False
397,False
680,False
217,False
4,False
642,False
716,False
612,False
546,False
98,False
573,False
406,False
502,False
47,False
32,False
200,False
134,False
27,False
706,True
230,False
489,False
378,False
288,False
418,True
674,False
391,False
592,False
498,False
138,False
62,False
471,False
647,False
128,False
778,False
520,False
64,False
14,False
156,True
40,False
492,False
379,False
187,False
216,False
52,False
337,False
295,False
701,True
251,False
461,False
455,False
797,True
269,True
201,False
161,False
555,False
401,False
702,True
476,False
105,False
565,False
389,False
1,False
767,False
561,False
80,False
205,False
34,False
508,False
427,True
454,False
366,False
91,False
339,False
564,False
345,False
241,False
13,False
315,False
600,False
387,False
273,False
166,False
793,True
646,False
484,False
782,False
504,False
243,False
566,False
562,False
686,False
189,False
699,True
475,False
681,False
510,False
58,False
474,False
560,False
747,False
252,False
21,False
313,False
459,False
160,False
276,False
191,False
385,False
413,False
491,False
343,False
769,False
308,False
661,False
130,False
663,False
99,False
372,False
87,False
458,False
330,False
214,False
466,False
121,False
614,False
20,False
700,True
71,False
106,False
270,True
435,False
102,False
