0.5764706,0.5882353,0.551634,0.49673203,0.5673203,0.5777778,0.5437909,0.5254902,0.5411765,0.45490196,0.45098042,0.4496732,0.53986925,0.58562094,0.5424836,0.6928105,0.703268,0.6366013,0.81830066,0.7660131,0.8300654,0.8261438,0.6287582,0.5803922,0.90588236,0.8287582,0.54509807,0.6143791,0.7111111,0.6836602,0.65882355,0.49673203,0.57254905,0.76339865,0.8535948,0.7294118,0.5398693,0.5320261,0.67843133,0.7411764,0.73333335,0.6836602,0.59607846,0.57385623,0.45882353,0.5294118,0.70849675,0.70457524,0.6405229,0.36862746,0.36601308,0.53464055,0.64705884,0.7660131,0.8496732,0.86928105,0.89673203,0.87973857,0.82091504,0.8653595,0.9084967,0.88758165,0.8640523,0.8169935,0.6745098,0.64836603,0.6797386,0.8627451,0.90457517,0.7215686,0.67450976,0.5895425,0.6183007,0.6810458,0.85490197,0.7764706,0.7320261,0.93333334,0.9228758,0.88888884,0.8862745,0.8849673,0.9084967,0.8522876,0.779085,0.8117647,0.8117647,0.6862745,0.7607843,0.48627457,0.40522876,0.71503276,0.40784314,0.16470589,0.3124183,0.13986929,0.26143792,0.36993465,0.7267974,0.6941177,0.67058825,0.70326805,0.6941177,0.6810458,0.68496734,0.6732026,0.7424837,0.68888885,0.6797386,0.6797386,0.654902,0.6562092,0.6732026,0.724183,0.6915033,0.68888885,0.7294118,0.6915033,0.6052288,0.6993465,0.67058825,0.69803923,0.76862746,0.73464054,0.6496732,0.7058824,0.7529412,0.74509805
0.32941177,0.6026144,0.6183007,0.57254905,0.5045752,0.55947715,0.5411765,0.53986925,0.5503268,0.52287585,0.51111114,0.5045752,0.54771245,0.5882353,0.55947715,0.5647059,0.47320262,0.50849676,0.45620915,0.47189546,0.4117647,0.5620915,0.44052288,0.6666667,0.5045752,0.57647055,0.7019608,0.6745098,0.44836602,0.64444447,0.64836603,0.6810458,0.6156863,0.66013074,0.61568624,0.6745098,0.7137255,0.675817,0.6928105,0.65882355,0.64705884,0.54640526,0.6261438,0.7124183,0.82091504,0.66928107,0.65751636,0.49673203,0.67843133,0.7633987,0.69803923,0.59607846,0.6627451,0.6928105,0.69542485,0.827451,0.7869281,0.74117655,0.7568628,0.77124184,0.77124184,0.8130719,0.78823525,0.6875817,0.7660131,0.75555557,0.8627451,0.9084967,0.63398695,0.8496733,0.882353,0.67189544,0.5777778,0.8496732,0.7542484,0.88366014,0.9254902,0.8352942,0.8169935,0.8026144,0.7856209,0.875817,0.80784315,0.75947714,0.8169935,0.8418301,0.74509805,0.7620916,0.475817,0.41830066,0.24313726,0.44444445,0.2496732,0.42222223,0.66013074,0.74379086,0.8026144,0.7267974,0.6928105,0.70326805,0.6771242,0.675817,0.7464053,0.7464053,0.76209146,0.73333335,0.7124183,0.71503276,0.7163399,0.7267974,0.73464054,0.7660131,0.65882355,0.6039216,0.7058824,0.68496734,0.70718956,0.7307189,0.70849675,0.69934636,0.7307189,0.75163394,0.7137255,0.70457524,0.8196078,0.7633987,0.7869281,0.74771243
0.63529414,0.5424837,0.6143791,0.6509804,0.5777778,0.5882353,0.57385623,0.5529412,0.5555556,0.54640526,0.53333336,0.5882353,0.6117647,0.62222224,0.6771242,0.654902,0.5882353,0.6039216,0.59999996,0.52679735,0.48758173,0.36732027,0.6875817,0.7568628,0.8300654,0.48496735,0.5124183,0.49803922,0.5633987,0.57124186,0.6039216,0.5751634,0.5751634,0.55816996,0.6248366,0.55294114,0.5843137,0.6313726,0.52418303,0.62352943,0.6653595,0.63398695,0.6300654,0.6183007,0.6614379,0.68496734,0.74379086,0.74771243,0.63398695,0.5398693,0.57385623,0.6653595,0.6261438,0.5947712,0.6575164,0.6679738,0.64575166,0.4862745,0.5673203,0.63267976,0.5764706,0.6156863,0.6496732,0.60915035,0.6287582,0.6745098,0.63398695,0.5934641,0.6300654,0.7607843,0.675817,0.6928105,0.7529412,0.5176471,0.6875817,0.67058825,0.724183,0.49150327,0.46797392,0.7607843,0.76993465,0.72156864,0.62222224,0.7019608,0.8300654,0.8666666,0.68496734,0.6836602,0.54640526,0.551634,0.6143791,0.6679738,0.8640523,0.76862746,0.76732033,0.703268,0.67189544,0.74509805,0.8196078,0.7215686,0.69542485,0.6771242,0.6862745,0.6052288,0.69019604,0.7411764,0.71503276,0.7267974,0.6797385,0.66013074,0.66274506,0.7019608,0.79477125,0.72287583,0.654902,0.7163399,0.69673204,0.7267974,0.70718956,0.69281054,0.779085,0.77777785,0.73594767,  0.8,0.7098039,0.75816995,0.67843133,0.6156863
0.57647055,0.62352943,0.64444447,0.63529414,0.6562092,0.58692807,0.6248366,0.5372549,0.5437909,0.56078434,0.56993467,0.6169935,0.5764706,0.49673203,0.5045752,0.48235297,0.48235294,0.4666667,0.4666667,0.6248366,0.5869281,  0.6,0.9150327,0.78169936,0.84444445,0.66274506,0.60915035,0.6679738,0.45228758,0.45359477,0.5673203,0.551634,0.60522884,0.67843133,0.6143791,0.6562092,0.59477127,0.551634,0.67843133,0.55947715,0.6013072,0.65882355,0.61045754,0.42091504,0.5503268,0.7281046,0.7098039,0.5477124,0.6117647,0.6928105,0.64444447,0.5908497,0.58562094,0.5751634,0.5869281,0.5751634,0.64705884,0.6379085,0.5869281,0.56078434,0.6379085,0.64575166,0.53464055,0.5006536,0.5372549,0.5372549,0.59869283,0.5673203,0.6169935,0.51633984,0.4928105,0.46797386,0.4117647,0.4261438,0.43529412,0.5751634,0.5071896,0.46013072,0.40915033,0.57254905,0.7372549,0.7019608,0.56078434,0.5385621,0.6901961,0.83529407,0.69803923,0.6535948,0.6797386,0.6797386,0.6117647,0.73333335,0.87058824,0.848366,0.71111107,0.7633987,0.7294118,0.74379086,0.73333335,0.73464054,0.6797386,0.77777785,0.70849675,0.74771243,0.7450981,0.8392157,0.8562091,0.8666666,0.8745098,0.8745098,0.8261438,0.8156862,0.6941176,0.69019604,0.68888885,0.8130719,  0.8,0.848366,0.7424836,0.75947714,0.72287583,0.75555557,0.7294118,0.72287583,0.6640523,0.6732026,0.60915035,0.61568624
0.6405229,0.5647059,0.5816994,0.6156863,0.68496734,0.6575163,0.57124186,0.6261438,0.61045754,0.63529414,0.6366013,  0.6,0.5777778,0.5542484,0.53725487,0.5568628,0.46928108,0.475817,0.54640526,0.54901963,0.57385623,0.6248366,0.6928105,0.64575166,0.37385622,0.5437909,0.69934636,0.61960787,0.654902,0.61960787,0.61960787,0.60915035,0.6797386,0.675817,0.54640526,0.5908497,0.7464052,0.6797385,0.5581699,0.5633987,0.50980395,0.62091506,0.71895427,0.6117647,0.5908497,0.5816994,0.6143791,0.69673204,0.6640523,0.62614375,0.606536,0.6771242,0.7124183,0.68496734,0.6535948,0.57124186,0.503268,0.59738564,0.6039216,0.5398693,0.4771242,0.46928108,0.5281046,0.5607843,0.5686275,0.52418303,0.5411765,0.5281046,0.56993467,0.51111114,0.4901961,0.52026147,0.4535948,0.5267974,0.5568628,0.53725487,0.6183007,0.5607843,0.5176471,0.7908497,0.68888885,0.6300654,0.7176471,0.76862746,0.70457524,0.68888885,0.6562092,0.6013072,0.6379085,0.68235296,0.66013074,0.8091504,0.9529412,0.9856209,0.83137256,0.7424836,0.64836603,0.6156863,0.63267976,0.7320261,0.827451,0.77777773,0.7398693,0.7176471,0.6928105,0.67058825,0.675817,0.65882355,0.76339865,0.78823537,0.6810458,0.6248366,0.6836602,0.66013074,0.96993464,0.99346405,0.9777778,0.9973857,0.75816995,0.7751634,0.78169936,0.7607843,0.7307189,0.7254903,0.6745098,0.6405229,0.675817,0.6771242
0.55947715,0.5816994,0.57908505,0.5529412,0.5320262,0.4627451,0.49150333,0.4366013,0.5281046,0.53464055,0.59607846,0.6209151,0.6575163,0.6653595,0.6052288,0.63398695,0.6339869,0.6797386,0.65882355,0.61960787,0.6535948,0.6928105,0.5751634,0.5542484,0.5045752,0.53464055,0.54640526,0.49542487,0.58300656,0.6169935,0.6248366,0.6509804,0.6183007,0.54640526,0.6535948,0.8522876,0.93071896,0.8287582,0.66013074,0.627451,0.6797385,0.7307189,0.7098039,0.59869283,0.5908497,0.6627451,0.6248366,0.59738564,0.7019608,0.65228754,0.6300654,0.6026144,0.54771245,0.5633987,0.61568636,0.5764706,0.6104575,0.55294114,0.41960785,0.4261438,0.4901961,0.50980395,0.5411765,0.53333336,0.52156866,0.551634,0.669281,0.61960787,0.61568636,0.58300656,0.5019608,0.5882353,0.5385621,0.5908497,0.6562092,0.4888889,0.53464055,0.7607843,0.77124184,0.80392164,0.5816994,0.6928105,0.74509805,0.69803923,0.654902,0.6117647,0.62222224,0.654902,0.63398695,0.7006536,0.7019608,0.74379086,0.78823525,0.84313726,0.78169936,0.69934636,0.74509805,0.75294113,0.7045751,0.6993465,0.63398695,0.7124183,0.67843133,0.74509805,0.7359478,0.6810458,0.7176471,0.7019608,0.78039217,0.78823525,0.73333335,0.75555557,0.74771243,0.6666667,0.8287582,0.8745098,0.9084967,0.9006536,0.6810458,0.8039215,0.8078432,0.74509805,0.79607844,0.71503276,0.5411765,0.57385623,0.57385623,0.58300656
0.47058824,0.5568628,0.56993467,0.45490196,0.52287585,0.5437909,0.5620915,0.6366013,0.5816994,0.52287585,0.5568628,0.5764706,0.5751634,0.5633987,0.5137255,0.5189542,0.52418303,0.60915035,0.6313725,0.60915035,0.63529414,0.55947715,0.5751634,0.57908493,0.5660131,0.69281054,0.6026144,0.5542484,0.6104575,0.6026144,0.6143791,0.6862745,0.7019608,0.6535948,0.7111111,0.84444445,0.86928105,0.7856209,0.7281046,0.71503276,0.75555557,0.69934636,0.6797386,0.5647059,0.6013072,0.606536,0.6496732,0.61960787,0.5895425,0.579085,0.6039216,0.5673203,0.5320261,0.5934641,0.6470589,0.6366013,0.5529412,0.5542484,0.6169935,0.60915035,0.5150327,0.5555556,0.6379085,0.58431375,0.5437909,0.6431373,0.69934636,0.59477127,0.7359478,0.82222223,0.7464053,0.74379086,0.8392157,0.86797386,0.72287583,0.545098,0.5071896,0.6261439,0.5542484,0.54509807,0.4392157,0.530719,0.60784316,0.7006536,0.6562092,0.60915035,0.63398695,0.6261438,0.67843133,0.75163394,0.8562091,0.6901961,0.6104576,0.47712418,0.58562094,0.7098039,0.7019608,0.6640523,0.7006536,0.6313725,0.6143791,0.6405229,0.6562092,0.7346406,0.7098039,0.7019608,0.7359478,0.7254903,0.69673204,0.65882355,0.6575164,0.71372557,0.724183,0.6522876,0.50849676,0.6013072,0.6535948,0.627451,0.58954245,0.73071903,0.7647059,0.7633987,0.64705884,0.5908497,0.59869283,0.5673203,0.53333336,0.6104575
0.44313726,0.5254902,0.5385621,0.5908497,0.46535948,0.4862745,0.46535948,0.4862745,0.5424837,0.5385621,0.6052288,0.6026144,0.5555555,0.579085,0.551634,0.4627451,0.4993464,0.49150327,0.5385621,0.47843137,0.58431375,0.50326794,0.5254902,0.6104576,0.56601304,0.66013074,0.6797386,0.6287582,0.6431373,0.6405229,0.620915,0.5934641,0.5764706,0.5372549,0.49281046,0.60915035,0.724183,0.73333335,0.73202616,0.6901961,0.7058824,0.654902,0.6026144,0.6745098,0.56078434,0.5660131,0.52418303,0.551634,0.57124186,0.5764706,0.5568628,0.50849676,0.5660131,0.6313726,0.59738564,  0.6,0.63529414,0.5934641,0.67058825,0.6941177,0.627451,0.57254905,0.5385621,0.5529412,0.5176471,0.6130719,0.60784316,0.6496732,0.7398693,0.83267975,0.8653595,0.88366014,0.83398694,0.8169935,0.60784316,0.5568628,0.4771242,0.59738564,0.5424837,0.4130719,0.4392157,0.60784316,0.64183,0.6901961,0.61960787,0.6509804,0.6875817,0.62222224,0.63398695,0.6431373,0.7908497,0.68496734,0.77385616,0.5882353,0.6013072,0.7058824,0.65228766,0.7254903,0.6928105,0.73333335,0.70849675,0.69542485,0.75947714,0.7124183,0.7137255,0.7163399,0.6915033,0.72156864,0.6901961,0.69673204,0.68888885,0.6810458,0.6640523,0.627451,0.59477127,0.61960787,0.65228754,0.6535948,0.7620916,0.7542484,0.75816995,0.70065355,0.15424837,0.5660131,0.5934641,0.5764706,0.62222224,0.620915
0.5424836,0.5869281,0.49803925,0.6039216,0.5882353,0.52026147,0.5372549,0.4614379,0.46797386,0.5176471,0.4888889,0.5320261,0.606536,0.606536,0.6104575,0.6300654,0.60784316,0.5620915,0.551634,0.51111114,0.55947715,0.4705883,0.49803922,0.44836602,0.50849676,0.5137255,0.55947715,0.56993467,0.4862745,0.54771245,0.59607846,0.55032676,0.5189542,0.48496732,0.40261438,0.4143791,0.5254902,0.6287582,0.66013074,0.65228754,0.73202616,0.7346406,0.6810458,0.6666667,0.62352943,0.5908497,0.6130719,0.62352943,0.6405229,0.6261438,0.6470589,0.64444447,0.6169935,0.6287582,0.5816994,0.6169935,0.6130719,0.6117647,0.6039216,0.60915035,0.5908497,0.54771245,0.5424837,0.58562094,0.6209151,0.64836603,0.63267976,0.6130719,0.69673204,0.81830066,0.83398694,0.9228758,0.827451,0.60784316,0.47189546,0.48235297,0.6915033,0.58562094,  0.4,0.16601308,0.40392157,0.6026144,0.61307186,0.6640523,0.56601304,0.627451,0.654902,0.5777778,0.5921569,0.65882355,0.703268,0.71895427,0.6261438,0.66797394,0.66013074,0.7254903,0.67058825,0.79738563,0.76339865,0.7398693,0.7307189,0.70718956,0.7294118,0.7633987,0.74379086,0.7202614,0.6862745,0.67058825,0.67843133,0.70326805,0.71503264,0.7124183,0.67843145,0.6379085,0.6392157,0.627451,0.6379085,0.6836601,0.7045751,0.7503268,0.7124183,0.7124183,0.2875817,0.48366013,0.551634,0.62352943,0.6562092,0.6169935
0.5385621,0.5921569,0.5529412,0.4901961,0.48235297,0.44183007,0.48888895,0.5346405,0.5751634,0.5882353,0.57385623,0.5411765,0.48888895,0.5163399,0.58431375,0.5437909,0.61960787,0.54509807,0.5934641,0.5254902,0.5673203,0.52418303,0.5320262,0.5542484,0.5921569,0.5124183,0.45882353,0.47843137,0.60784316,0.5843137,0.59738564,0.60915035,0.51111114,0.5045752,0.53594774,0.5647059,0.60784316,0.63529414,0.6183007,0.6496732,0.6287582,0.551634,0.5124183,0.59999996,0.5921569,0.56993467,0.6169935,0.59738564,0.627451,0.6653595,0.6117647,0.57908493,0.58562094,0.61960787,0.6640523,0.6405229,0.65228754,0.675817,0.65228754,0.59477127,0.56078434,0.5620915,0.5673203,0.5751634,0.6836601,0.79477125,0.4928105,0.3254902,0.6000001,0.7176471,0.6169935,0.6509804,0.7385621,0.57254905,0.58300656,0.58431375,0.5816994,0.51111114,0.4366013,0.24313726,0.50849676,0.5620915,0.62091506,0.6509804,0.56993467,0.6287582,0.64575166,0.6078431,0.6509804,0.6379085,0.6117647,0.68888885,0.66013074,0.6862745,0.6732026,0.63267976,0.73202616,0.7294118,0.7385621,0.6875817,0.6418301,0.6496732,0.68235296,0.6640523,0.7006536,0.6862745,0.7098039,0.75163394,0.7372549,0.68235296,0.66013074,0.68235296,0.6836601,0.6143791,0.64705884,0.6771242,0.6875817,0.70849675,0.6718955,0.6117647,0.6366013,0.5895425,0.45882353,0.54509807,0.5764706,0.58300656,0.5882353,0.59869283
