131,1
389,1
286,1
16,0
418,1
445,1
322,0
3,1
18,1
172,1
60,0
220,1
229,1
173,0
63,1
110,1
285,0
222,0
29,0
148,1
265,1
26,0
7,1
411,0
108,0
231,0
422,1
118,1
114,0
193,0
175,0
334,0
349,1
155,1
412,0
403,0
141,0
440,1
237,0
351,0
199,1
109,1
438,1
145,0
357,0
152,1
176,1
225,0
83,0
391,1
410,0
195,1
74,1
250,0
294,0
203,1
119,1
421,1
268,1
395,0
407,1
181,0
208,1
376,0
347,1
238,1
36,1
139,1
329,0
321,1
255,1
318,1
59,1
111,1
210,0
249,1
6,1
325,1
311,1
158,1
150,1
177,1
184,0
10,0
247,1
103,1
81,1
38,1
314,1
167,1
424,0
262,1
198,0
266,0
367,0
211,1
194,1
89,0
246,1
163,1
253,0
147,1
2,0
92,1
362,0
69,1
431,0
123,1
333,1
96,0
143,1
342,1
323,0
239,1
97,1
277,0
68,0
23,1
37,0
144,0
122,1
183,0
202,1
182,1
67,1
307,0
274,1
331,1
316,0
371,1
382,1
397,0
125,1
146,0
393,1
271,1
223,1
228,1
86,0
380,0
219,0
129,1
381,0
378,1
364,0
341,0
261,0
320,0
399,1
405,1
112,1
179,0
425,1
305,1
296,0
450,1
324,0
233,1
358,0
164,1
136,1
197,0
258,0
232,1
115,1
120,1
224,0
365,1
369,1
127,0
374,0
107,1
335,1
449,0
133,1
402,1
44,1
416,1
65,1
283,0
85,0
242,1
186,0
159,1
12,0
35,1
28,0
170,1
142,1
361,0
432,0
221,1
95,1
51,1
240,1
360,0
346,0
178,1
41,1
352,1
206,1
282,1
254,1
375,0
4,0
256,0
406,1
100,0
226,1
386,0
213,0
171,1
98,1
292,1
215,1
61,0
47,1
32,1
267,1
327,0
200,0
404,1
27,0
354,0
230,1
260,1
288,1
162,1
384,0
138,1
62,1
135,1
128,1
430,0
8,1
326,0
419,1
64,1
300,0
14,1
156,1
40,1
415,1
388,0
216,0
279,1
392,1
337,1
236,1
207,0
212,0
295,0
429,0
251,0
441,1
414,1
303,0
350,1
269,1
201,1
161,1
43,1
217,0
190,1
309,0
259,0
105,0
53,0
1,0
436,1
49,1
80,1
205,1
34,0
263,1
366,0
91,0
339,1
427,0
52,0
345,1
264,1
241,1
13,0
315,1
88,0
387,0
273,1
166,1
328,1
444,1
134,0
306,0
434,1
319,0
243,0
54,0
363,0
50,1
174,0
189,0
448,0
187,0
169,0
58,0
48,0
344,0
235,0
252,0
21,1
313,0
160,1
276,1
191,1
385,1
293,0
413,1
343,0
257,0
308,0
149,0
130,1
151,1
359,0
99,1
372,0
87,0
330,1
214,0
121,1
451,1
20,1
188,0
71,0
106,0
270,1
348,0
435,1
102,1
