223,1
305,1
162,1
291,0
93,0
350,1
427,0
353,0
41,1
187,0
168,0
95,1
106,0
405,1
92,1
122,1
23,1
13,0
61,0
271,1
39,0
285,0
409,0
346,0
98,1
410,0
411,0
337,1
258,0
224,0
127,0
82,0
428,1
345,1
27,0
89,0
349,1
73,1
69,1
186,0
91,0
201,1
289,1
339,1
125,1
423,1
59,1
120,1
12,0
347,1
214,0
451,1
213,0
157,0
304,0
236,1
373,1
366,0
179,0
403,0
310,1
88,0
131,1
124,1
174,0
283,0
14,1
375,0
315,1
123,1
138,1
111,1
51,1
112,1
9,0
242,1
16,0
365,1
0,0
314,1
105,0
247,1
359,0
436,1
270,1
382,1
70,0
447,1
38,1
150,1
268,1
163,1
167,1
225,0
206,1
233,1
434,1
425,1
145,0
245,0
312,0
325,1
42,1
160,1
364,0
250,0
275,0
256,0
444,1
340,0
391,1
354,0
430,0
251,0
378,1
147,1
260,1
228,1
100,0
34,0
188,0
110,1
175,0
53,0
227,0
135,1
421,1
450,1
154,0
19,1
142,1
363,0
158,1
309,0
44,1
307,0
277,0
113,1
287,1
211,1
108,0
388,0
169,0
79,1
426,1
84,0
8,1
32,1
99,1
392,1
370,0
222,0
28,0
331,1
55,0
429,0
351,0
48,0
372,0
318,1
33,1
35,1
63,1
327,0
234,1
442,1
45,0
177,1
219,0
343,0
21,1
248,0
199,1
137,0
24,1
184,0
205,1
134,0
116,0
212,0
407,1
386,0
300,0
231,0
217,0
56,1
355,1
330,1
328,1
181,0
97,1
114,0
278,0
118,1
338,1
170,1
389,1
54,0
176,1
194,1
198,0
182,1
368,0
103,1
220,1
130,1
326,0
60,0
94,0
193,0
140,1
148,1
202,1
152,1
385,1
10,0
269,1
96,0
210,0
240,1
57,1
301,1
344,0
36,1
404,1
20,1
397,0
332,0
75,0
200,0
77,0
263,1
445,1
149,0
449,0
2,0
52,0
262,1
253,0
259,0
333,1
321,1
183,0
151,1
408,1
302,0
190,1
74,1
348,0
243,0
437,1
87,0
239,1
143,1
376,0
266,0
288,1
136,1
166,1
83,0
400,0
155,1
356,0
279,1
126,1
195,1
265,1
415,1
104,0
153,0
282,1
226,1
367,0
25,0
196,1
64,1
15,1
297,0
371,1
109,1
336,0
308,0
26,0
76,0
43,1
280,1
3,1
414,1
49,1
387,0
440,1
30,0
121,1
115,1
420,0
216,0
264,1
209,0
316,0
384,0
1,0
313,0
22,1
317,1
319,0
7,1
446,1
141,0
86,0
352,1
241,1
215,1
68,0
50,1
398,0
413,1
156,1
252,0
395,0
402,1
357,0
254,1
276,1
178,1
281,1
390,1
237,0
71,0
129,1
144,0
335,1
133,1
203,1
393,1
255,1
72,1
396,1
235,0
37,0
