date,lag_1_day,lag_2_day,lag_3_day,lag_4_day,lag_5_day,lag_6_day,lag_7_day,lag_8_day,lag_9_day,lag_10_day
2010-01-04,,,,,,,,,,
2010-01-05,,,,,,,,,,
2010-01-06,0.001728867826072393,,,,,,,,,
2010-01-07,-0.015906325736282683,0.001728867826072393,,,,,,,,
2010-01-08,-0.0018485804106882543,-0.015906325736282683,0.001728867826072393,,,,,,,
2010-01-11,0.006648328426251272,-0.0018485804106882543,-0.015906325736282683,0.001728867826072393,,,,,,
2010-01-12,-0.008821596168940554,0.006648328426251272,-0.0018485804106882543,-0.015906325736282683,0.001728867826072393,,,,,
2010-01-13,-0.011375003407143874,-0.008821596168940554,0.006648328426251272,-0.0018485804106882543,-0.015906325736282683,0.001728867826072393,,,,
2010-01-14,0.014105531416784483,-0.011375003407143874,-0.008821596168940554,0.006648328426251272,-0.0018485804106882543,-0.015906325736282683,0.001728867826072393,,,
2010-01-15,-0.005791606875940091,0.014105531416784483,-0.011375003407143874,-0.008821596168940554,0.006648328426251272,-0.0018485804106882543,-0.015906325736282683,0.001728867826072393,,
2010-01-19,-0.01671202788521224,-0.005791606875940091,0.014105531416784483,-0.011375003407143874,-0.008821596168940554,0.006648328426251272,-0.0018485804106882543,-0.015906325736282683,0.001728867826072393,
2010-01-20,0.044238309134171795,-0.01671202788521224,-0.005791606875940091,0.014105531416784483,-0.011375003407143874,-0.008821596168940554,0.006648328426251272,-0.0018485804106882543,-0.015906325736282683,0.001728867826072393
2010-01-21,-0.015392462225457246,0.044238309134171795,-0.01671202788521224,-0.005791606875940091,0.014105531416784483,-0.011375003407143874,-0.008821596168940554,0.006648328426251272,-0.0018485804106882543,-0.015906325736282683
2010-01-22,-0.0172861852359136,-0.015392462225457246,0.044238309134171795,-0.01671202788521224,-0.005791606875940091,0.014105531416784483,-0.011375003407143874,-0.008821596168940554,0.006648328426251272,-0.0018485804106882543
2010-01-25,0.0007562340414383137,-0.0172861852359136,-0.015392462225457246,0.044238309134171795,-0.01671202788521224,-0.005791606875940091,0.014105531416784483,-0.011375003407143874,-0.008821596168940554,0.006648328426251272
2010-01-26,0.026902664981036602,0.0007562340414383137,-0.0172861852359136,-0.015392462225457246,0.044238309134171795,-0.01671202788521224,-0.005791606875940091,0.014105531416784483,-0.011375003407143874,-0.008821596168940554
2010-01-27,0.014133052502752264,0.026902664981036602,0.0007562340414383137,-0.0172861852359136,-0.015392462225457246,0.044238309134171795,-0.01671202788521224,-0.005791606875940091,0.014105531416784483,-0.011375003407143874
2010-01-28,0.009420238858792741,0.014133052502752264,0.026902664981036602,0.0007562340414383137,-0.0172861852359136,-0.015392462225457246,0.044238309134171795,-0.01671202788521224,-0.005791606875940091,0.014105531416784483
2010-01-29,-0.04132196360106883,0.009420238858792741,0.014133052502752264,0.026902664981036602,0.0007562340414383137,-0.0172861852359136,-0.015392462225457246,0.044238309134171795,-0.01671202788521224,-0.005791606875940091
2010-02-01,-0.03627875047114136,-0.04132196360106883,0.009420238858792741,0.014133052502752264,0.026902664981036602,0.0007562340414383137,-0.0172861852359136,-0.015392462225457246,0.044238309134171795,-0.01671202788521224
2010-02-02,0.01390187940380278,-0.03627875047114136,-0.04132196360106883,0.009420238858792741,0.014133052502752264,0.026902664981036602,0.0007562340414383137,-0.0172861852359136,-0.015392462225457246,0.044238309134171795
2010-02-03,0.005802901512893755,0.01390187940380278,-0.03627875047114136,-0.04132196360106883,0.009420238858792741,0.014133052502752264,0.026902664981036602,0.0007562340414383137,-0.0172861852359136,-0.015392462225457246
2010-02-04,0.017206152617269835,0.005802901512893755,0.01390187940380278,-0.03627875047114136,-0.04132196360106883,0.009420238858792741,0.014133052502752264,0.026902664981036602,0.0007562340414383137,-0.0172861852359136
2010-02-05,-0.03603870509577991,0.017206152617269835,0.005802901512893755,0.01390187940380278,-0.03627875047114136,-0.04132196360106883,0.009420238858792741,0.014133052502752264,0.026902664981036602,0.0007562340414383137
2010-02-08,0.017755782070984927,-0.03603870509577991,0.017206152617269835,0.005802901512893755,0.01390187940380278,-0.03627875047114136,-0.04132196360106883,0.009420238858792741,0.014133052502752264,0.026902664981036602
2010-02-09,-0.006855643063257701,0.017755782070984927,-0.03603870509577991,0.017206152617269835,0.005802901512893755,0.01390187940380278,-0.03627875047114136,-0.04132196360106883,0.009420238858792741,0.014133052502752264
2010-02-10,0.010663543333971797,-0.006855643063257701,0.017755782070984927,-0.03603870509577991,0.017206152617269835,0.005802901512893755,0.01390187940380278,-0.03627875047114136,-0.04132196360106883,0.009420238858792741
2010-02-11,-0.005453881330263905,0.010663543333971797,-0.006855643063257701,0.017755782070984927,-0.03603870509577991,0.017206152617269835,0.005802901512893755,0.01390187940380278,-0.03627875047114136,-0.04132196360106883
2010-02-12,0.0181938646609418,-0.005453881330263905,0.010663543333971797,-0.006855643063257701,0.017755782070984927,-0.03603870509577991,0.017206152617269835,0.005802901512893755,0.01390187940380278,-0.03627875047114136
2010-02-16,0.008607233360061462,0.0181938646609418,-0.005453881330263905,0.010663543333971797,-0.006855643063257701,0.017755782070984927,-0.03603870509577991,0.017206152617269835,0.005802901512893755,0.01390187940380278
2010-02-17,0.01507137990567738,0.008607233360061462,0.0181938646609418,-0.005453881330263905,0.010663543333971797,-0.006855643063257701,0.017755782070984927,-0.03603870509577991,0.017206152617269835,0.005802901512893755
2010-02-18,-0.004178923386016112,0.01507137990567738,0.008607233360061462,0.0181938646609418,-0.005453881330263905,0.010663543333971797,-0.006855643063257701,0.017755782070984927,-0.03603870509577991,0.017206152617269835
2010-02-19,0.001876055267202381,-0.004178923386016112,0.01507137990567738,0.008607233360061462,0.0181938646609418,-0.005453881330263905,0.010663543333971797,-0.006855643063257701,0.017755782070984927,-0.03603870509577991
2010-02-22,-0.006209047515981419,0.001876055267202381,-0.004178923386016112,0.01507137990567738,0.008607233360061462,0.0181938646609418,-0.005453881330263905,0.010663543333971797,-0.006855643063257701,0.017755782070984927
2010-02-23,-0.006198254697243089,-0.006209047515981419,0.001876055267202381,-0.004178923386016112,0.01507137990567738,0.008607233360061462,0.0181938646609418,-0.005453881330263905,0.010663543333971797,-0.006855643063257701
2010-02-24,-0.016764774476542472,-0.006198254697243089,-0.006209047515981419,0.001876055267202381,-0.004178923386016112,0.01507137990567738,0.008607233360061462,0.0181938646609418,-0.005453881330263905,0.010663543333971797
2010-02-25,0.018268557985065995,-0.016764774476542472,-0.006198254697243089,-0.006209047515981419,0.001876055267202381,-0.004178923386016112,0.01507137990567738,0.008607233360061462,0.0181938646609418,-0.005453881330263905
2010-02-26,0.0066779826572311045,0.018268557985065995,-0.016764774476542472,-0.006198254697243089,-0.006209047515981419,0.001876055267202381,-0.004178923386016112,0.01507137990567738,0.008607233360061462,0.0181938646609418
